bio6,bio11,bio12,bio13,bio2,bio3,bio4,bio5,bio14,bio15,label,fold,decimalLongitude,decimalLatitude
-9.329,-2.70775,644.0,115.0,10.012938,31.13984,791.84344,22.82575,3.0,79.5233,0,4,104.9327,33.985
-21.88925,-14.165625,101.0,31.0,13.587292,34.01202,1001.51044,18.05925,0.0,115.39769,0,1,89.0327,38.585
-2.607,3.7224584,809.0,191.0,11.506479,47.645386,471.0692,21.54325,10.0,81.44574,0,3,82.53269999999999,29.035
-14.143,-4.6501665,56.0,13.0,14.765916,30.892654,1210.5458,33.6545,1.0,75.7473,0,0,80.03269999999999,40.735
-16.985,-6.0225415,33.0,12.0,17.726458,33.50668,1337.3024,35.91925,0.0,107.94686,0,2,83.3327,39.185
-2.35725,3.5733333,938.0,200.0,9.291124,27.428686,936.01587,31.5165,16.0,65.79858,0,1,115.7827,32.535
-16.28575,-7.6954165,575.0,129.0,13.017833,40.381966,707.44446,15.951,4.0,97.5843,0,0,96.4827,31.785
-23.32775,-13.64175,70.0,19.0,15.7231455,39.07585,908.02374,16.90975,1.0,92.5194,0,3,84.5327,33.135000000000005
1.4015,5.808625,1062.0,204.0,7.634875,26.075838,786.9524,30.681,10.0,75.267044,0,4,107.1327,31.885
-6.20125,0.2891667,708.0,138.0,10.427834,30.57433,889.846,27.90525,7.0,72.54048,0,2,110.0827,34.035
-24.12575,-15.966291,204.0,51.0,12.6685,38.743664,762.5678,8.5725,2.0,94.37014,0,0,82.6827,30.785
-24.076,-15.398125,358.0,100.0,13.440541,36.854954,881.40186,12.39275,2.0,117.83153,0,2,90.0827,33.085
-3.288,3.0232916,771.0,149.0,10.339562,30.807579,876.49896,30.27375,8.0,70.73733,0,3,110.6327,33.635000000000005
-3.38175,1.342,778.0,149.0,7.857875,27.07045,780.73627,25.64575,5.0,79.40801,0,0,106.4827,33.485
-28.06525,-20.0155,236.0,66.0,13.514313,25.371367,1512.0095,25.20075,2.0,112.22039,0,3,114.1327,45.285
-16.4525,-8.182667,75.0,20.0,13.898479,30.095665,1213.0355,29.7285,1.0,87.45801,0,4,99.1327,41.235
-17.488,-9.761625,173.0,31.0,12.627646,27.992853,1205.5178,27.62225,3.0,68.72773,0,3,88.0327,43.185
-26.1875,-16.645292,388.0,89.0,12.910063,34.018833,894.3889,11.76225,4.0,94.70721,0,0,99.3327,35.535
-5.42025,0.99383324,598.0,169.0,10.503708,28.64602,1008.529,31.247,7.0,99.907364,0,2,115.1827,35.485
-16.64975,-7.875583,51.0,13.0,13.484708,32.72491,1015.893,24.5565,1.0,90.122345,0,4,95.9827,36.835
-16.2475,-6.7233334,19.0,6.0,16.35502,34.78663,1154.6826,30.76775,0.0,83.282394,0,3,91.9327,39.585
-26.984,-19.277834,462.0,144.0,12.717479,25.863386,1393.5972,22.18775,3.0,118.5114,0,1,121.0827,47.935
11.66425,19.449625,2488.0,518.0,9.325188,45.24484,372.21573,32.27475,2.0,94.42431,0,1,90.7827,24.985
-19.36225,-9.885542,203.0,50.0,15.384521,33.970978,1091.6952,25.925,2.0,101.54343,0,4,99.3827,39.185
-21.311,-11.482167,564.0,128.0,14.179292,39.97911,771.3524,14.15575,3.0,99.20374,0,2,96.6827,32.835
-0.9685,4.0684586,851.0,164.0,8.272229,27.245562,830.0288,29.39325,6.0,76.96758,0,4,107.0827,33.135000000000005
-17.9465,-10.102917,159.0,43.0,12.302855,26.513628,1253.581,28.4555,1.0,103.618195,0,2,107.6327,41.435
1.68225,6.39575,1412.0,210.0,7.5929585,24.53774,839.99146,32.62625,45.0,47.07093,0,4,111.6827,27.635
-11.69425,-3.6004584,485.0,111.0,12.685938,30.120525,1094.2311,30.423,2.0,96.27972,0,0,110.3827,37.085
-16.48525,-7.204167,58.0,14.0,14.313313,28.675373,1317.2032,33.42975,1.0,80.68353,0,2,92.6327,43.035
-25.90925,-16.984709,144.0,46.0,14.640437,36.600178,949.78033,14.09175,0.0,125.84304,0,4,88.8327,36.985
-19.8215,-11.156375,398.0,105.0,13.818,38.05668,857.63446,16.4875,2.0,114.16226,0,1,89.8327,32.135000000000005
-6.77,-0.4062917,614.0,197.0,10.082583,26.742125,1064.6865,30.933,6.0,113.95336,0,2,118.7327,37.285
-21.407,-11.491875,596.0,125.0,13.906521,40.025387,748.5757,13.33725,5.0,92.19195,0,3,98.5327,32.635000000000005
-14.67375,-4.652708,312.0,103.0,15.1145,45.449623,664.51776,18.58175,0.0,139.79837,0,3,89.2327,29.085
-13.14025,-4.353125,37.0,8.0,15.841395,36.11089,1064.2646,30.7285,0.0,76.35044,0,4,81.9827,36.585
-20.83425,-11.9585,97.0,29.0,15.081208,37.83711,924.2986,19.024,1.0,106.16431,0,4,79.8327,32.535
-9.527419,-3.7919354,590.0,164.0,7.5817204,20.877934,1075.3121,26.787096,6.0,106.68332,0,0,121.1827,39.485
-23.392,-15.408875,123.0,41.0,12.9070835,25.678839,1403.2094,26.8715,1.0,121.47245,0,4,100.4827,45.335
-16.14,-6.047,33.0,11.0,16.789146,32.53931,1307.018,35.4565,0.0,88.89899,0,1,87.6327,40.035
-23.22925,-14.193042,140.0,40.0,14.011146,26.712446,1434.0746,29.2225,1.0,111.817474,0,0,111.0827,43.635000000000005
-20.68025,-12.2456665,382.0,125.0,13.958229,29.16486,1303.2804,27.1795,1.0,124.67935,0,3,119.6327,44.235
-22.32325,-13.352333,105.0,31.0,12.820084,24.800785,1416.16,29.369,1.0,105.51694,0,4,102.2327,43.785
-21.77525,-9.958125,440.0,101.0,16.175833,39.308483,892.5159,19.37575,1.0,98.8273,0,2,100.7327,35.535
9.22925,17.689793,949.0,253.0,12.114625,39.807858,572.89545,39.662,2.0,124.364265,0,3,85.1827,25.235
-21.10875,-11.261042,383.0,89.0,13.63025,35.574886,882.2322,17.2055,1.0,106.27354,0,2,100.2827,37.185
-0.7905,4.568,1066.0,191.0,8.4185,26.933813,846.4676,30.46575,17.0,63.68004,0,2,111.6327,31.035
-31.9635,-23.971832,84.0,28.0,12.358125,32.984905,913.16095,5.5025,0.0,126.01858,0,1,80.3827,35.785
-19.3095,-11.654958,94.0,32.0,11.802291,25.302643,1297.9053,27.335,0.0,121.62529,0,3,101.1827,43.185
-22.44275,-13.605291,182.0,53.0,13.627084,26.7127,1387.5312,28.57075,1.0,111.20996,0,1,112.0327,42.935
-28.261,-19.353792,188.0,58.0,14.136687,35.839664,949.59534,11.18325,0.0,123.34431,0,4,88.9327,36.235
-21.09,-11.850958,118.0,23.0,14.870334,40.465694,828.2246,15.658,3.0,59.14943,0,3,85.5827,31.835
-16.54475,-4.965875,50.0,12.0,17.987562,35.082623,1255.2084,34.72725,0.0,82.46051,0,1,81.3327,40.485
-18.79275,-10.446333,415.0,114.0,12.778313,38.087086,772.82776,14.7575,2.0,119.93036,0,1,90.4827,30.835
-5.06675,2.2095418,676.0,146.0,11.330626,31.734667,910.266,30.6375,7.0,76.1303,0,4,112.0327,34.235
-22.72,-13.2195835,61.0,17.0,15.27123,37.71256,925.4852,17.77375,1.0,96.987144,0,3,84.2327,33.335
-16.90875,-7.3967085,55.0,15.0,15.262584,35.682335,1018.2957,25.86475,0.0,96.43811,0,4,96.2827,36.835
-17.568,-7.7702503,155.0,37.0,15.514916,32.442715,1174.9548,30.2545,2.0,93.661995,0,4,100.4327,39.535
-24.863,-15.685542,302.0,87.0,14.32775,38.438477,874.7412,12.4115,1.0,118.94483,0,4,91.7327,34.135000000000005
10.68,19.330166,1494.0,323.0,10.84375,42.203434,449.0881,36.374,2.0,97.21799,0,0,88.6827,23.785
-15.8505,-7.227125,541.0,169.0,12.543292,29.047836,1161.0452,27.331,2.0,122.72641,0,4,118.9827,40.735
-19.72825,-11.296417,108.0,30.0,13.177125,27.18236,1313.9077,28.7485,1.0,105.39967,0,1,104.9327,43.285
-28.57125,-18.910168,57.0,20.0,16.233187,37.870495,981.1895,14.29375,0.0,125.43788,0,4,82.9827,36.135000000000005
-3.4495,1.336125,811.0,147.0,7.9362082,27.02769,794.93933,25.91375,6.0,75.05273,0,0,107.2327,33.485
-18.63525,-12.062875,471.0,72.0,10.560187,31.088177,873.75555,15.33325,12.0,47.47316,0,3,78.0827,32.085
-17.999,-9.557458,269.0,77.0,12.795187,27.304846,1255.6976,28.8615,3.0,109.55075,0,2,109.4327,40.585
1.56425,6.3749166,1273.0,188.0,7.139021,23.11485,856.4475,32.44925,42.0,46.673008,0,1,111.8827,29.135
-26.563,-17.974583,50.0,18.0,14.342334,35.791634,942.14453,13.50875,0.0,124.844055,0,0,80.2327,34.085
-10.00325,-3.1325,535.0,106.0,10.566709,28.720905,958.4586,26.78775,4.0,84.43004,0,3,107.6827,35.885000000000005
-26.128,-17.739666,412.0,116.0,12.567292,34.973747,877.89935,9.8055,2.0,118.021576,0,2,91.1327,33.035
-13.4205,-4.604,220.0,60.0,12.840438,30.51181,1063.2838,28.663,1.0,97.07649,0,3,106.2327,37.835
-15.458,-6.40375,40.0,9.0,15.086813,29.638357,1333.6444,35.445,0.0,72.53201,0,3,89.5827,42.235
-16.1555,-5.95725,680.0,155.0,13.750521,45.72913,599.2819,13.914,2.0,98.61642,0,2,100.5327,29.435
-25.23375,-16.626875,142.0,45.0,13.886167,25.713575,1524.0714,28.7695,1.0,122.47918,0,2,110.6327,45.435
-22.8815,-14.354375,101.0,31.0,14.549167,36.004322,980.04614,17.528,0.0,117.597755,0,1,90.0827,37.935
-18.151,-10.18775,398.0,118.0,13.012792,28.637936,1249.1302,27.288,2.0,112.93461,0,0,118.5827,42.535
-27.78875,-19.037374,105.0,35.0,14.222625,35.6678,944.9775,12.0865,0.0,124.707535,0,1,85.1827,36.985
-22.3175,-14.090834,203.0,43.0,13.223333,40.361187,750.26166,10.445,1.0,79.342896,0,0,83.0827,30.635
-6.34875,0.52216667,554.0,155.0,11.062229,29.214533,1028.8905,31.51675,6.0,103.97867,0,3,114.9327,35.885000000000005
2.739,7.902875,1565.0,247.0,8.277417,27.714024,783.7398,32.60625,41.0,53.845066,0,0,115.1827,26.335
-17.7145,-9.260375,88.0,25.0,14.096666,32.175537,1116.807,26.09725,1.0,96.85979,0,4,97.2827,41.385000000000005
-25.125,-17.53025,192.0,52.0,13.005687,24.415459,1527.9839,28.14325,2.0,107.70855,0,2,115.8327,47.635000000000005
-30.28875,-20.542667,426.0,115.0,15.286458,29.997858,1330.6534,20.66975,3.0,108.40267,0,0,110.4327,50.185
-2.5467498,4.0253754,958.0,167.0,10.221854,29.656715,918.0961,31.9205,15.0,62.686455,0,3,112.0827,32.535
-22.68025,-15.233042,294.0,86.0,12.511583,30.471464,1106.182,18.37975,1.0,118.09185,0,0,102.0327,46.385000000000005
-26.71275,-18.216625,233.0,72.0,14.965333,28.437958,1454.4613,25.91175,2.0,120.23754,0,2,109.4827,47.085
-23.067,-13.681541,298.0,72.0,14.370563,38.71719,850.52136,14.04975,2.0,106.904396,0,2,94.4827,34.785
-1.62275,4.444792,939.0,167.0,10.031813,30.0302,874.8852,31.782999,12.0,66.12085,0,2,110.9327,32.635000000000005
-0.06275,4.801417,1659.0,300.0,7.534479,24.709692,849.1639,30.42925,40.0,55.714863,0,0,117.5327,29.885
-5.527,0.74499995,607.0,110.0,10.238208,28.924353,935.90356,29.8695,5.0,73.15741,0,2,108.5827,34.535
-20.79575,-11.269333,370.0,105.0,14.2025,41.231503,759.85144,13.65,1.0,122.21494,0,0,89.7827,30.635
-21.47975,-14.585042,123.0,38.0,12.049313,26.674738,1250.168,23.6915,1.0,112.636,0,3,99.4827,45.035
-26.74325,-18.092833,343.0,107.0,14.396334,28.563303,1379.9387,23.65825,2.0,122.17963,0,0,112.5327,48.985
-22.609,-14.426291,373.0,103.0,13.289937,27.582355,1321.2699,25.57375,2.0,108.05751,0,3,115.9327,42.035
-26.02175,-17.928833,263.0,72.0,13.802438,28.725006,1315.9823,22.0285,1.0,111.72425,0,2,103.1827,47.135000000000005
-16.2055,-6.7271667,44.0,10.0,15.016958,29.20096,1346.8531,35.22075,1.0,66.09994,0,2,92.8827,42.985
-28.4245,-19.214874,124.0,41.0,14.907541,36.673595,952.99713,12.22475,0.0,127.44001,0,2,86.3827,36.085
2.431,7.791375,1815.0,328.0,8.805625,30.092096,741.35767,31.69325,47.0,63.013824,0,3,117.4327,27.335
-22.19875,-15.115583,145.0,45.0,12.416833,26.500551,1327.7725,24.65625,1.0,125.3155,0,4,107.2327,45.685
-21.6165,-12.221667,615.0,133.0,13.196125,38.699734,751.38556,12.48225,6.0,92.53463,0,2,97.6827,32.235
-25.07025,-16.979292,329.0,95.0,12.326917,34.23074,888.7377,10.941,1.0,119.66181,0,4,91.3327,33.985
-21.752,-13.755917,186.0,28.0,12.5338125,41.33025,682.3602,8.574,0.0,60.633602,0,1,84.5827,29.935
-5.7945,1.1721666,664.0,138.0,11.03723,31.095385,912.412,29.70025,7.0,75.13543,0,3,111.4327,34.185
-24.48,-14.711625,331.0,78.0,13.717688,36.459698,873.5287,13.14425,3.0,98.440285,0,4,96.8327,34.885000000000005
-19.0395,-10.906792,672.0,146.0,11.900604,37.596786,726.1808,12.61375,5.0,94.07888,0,4,94.6327,30.885
-24.413,-16.057125,271.0,78.0,13.475667,26.03503,1443.6471,27.34675,2.0,113.92887,0,0,116.0327,43.985
-21.773,-12.876041,109.0,28.0,13.999395,26.95094,1418.5646,30.171,1.0,92.20846,0,1,103.5827,44.435
-13.3895,-4.8995833,62.0,15.0,13.227333,28.98284,1218.5554,32.249,1.0,82.34881,0,1,85.9327,41.785
-12.8775,-5.6271667,427.0,90.0,11.294604,30.582577,934.34296,24.054,3.0,84.68157,0,1,105.5827,35.935
-25.22775,-17.514292,206.0,56.0,13.12475,24.860659,1506.5726,27.5655,1.0,113.46379,0,1,115.1327,47.735
-28.8575,-19.409166,83.0,28.0,15.728396,37.524506,966.4283,13.0575,0.0,122.876625,0,0,84.3827,36.135000000000005
1.169,7.4729586,1293.0,271.0,9.488937,42.026432,482.33536,23.7475,5.0,89.8605,0,0,93.2327,27.685
-15.26025,-5.032125,334.0,80.0,14.899688,47.289337,614.65137,16.24725,3.0,96.13466,0,0,92.5327,28.185
1.84825,6.3740416,1306.0,214.0,7.9622293,26.656942,786.248,31.7175,20.0,63.926357,0,0,109.1327,30.885
-19.4525,-10.853666,467.0,106.0,12.020583,40.196907,660.6984,10.45175,4.0,95.69125,0,2,93.3327,29.385
-24.61125,-16.816875,313.0,92.0,13.388646,26.4042,1419.6592,26.095251,2.0,111.79894,0,1,117.1827,44.185
-21.33925,-11.483833,253.0,76.0,14.146063,44.79579,654.2848,10.23975,2.0,121.1146,0,4,90.2327,28.685
-21.5135,-13.144417,350.0,104.0,13.772604,39.16844,811.42615,13.649,4.0,111.69964,0,3,80.3827,31.435
-28.199,-20.518457,244.0,71.0,13.638646,24.555443,1608.445,27.34325,2.0,112.75421,0,3,117.3827,46.985
-16.9145,-8.242416,79.0,19.0,14.763604,32.31874,1155.549,28.76675,2.0,75.74378,0,3,97.1827,40.785
1.70775,6.77625,1724.0,268.0,7.9755836,28.80416,712.9861,29.39675,38.0,54.699562,0,0,119.8827,27.385
-15.62625,-6.3650837,78.0,20.0,14.757459,30.97687,1216.0505,32.014,0.0,96.39984,0,1,102.1827,39.835
-16.593,-7.083667,49.0,14.0,15.2439165,30.102076,1309.9576,34.04775,0.0,95.80893,0,1,101.7827,40.935
-1.065,3.8636665,1696.0,285.0,7.7423334,25.497137,830.8529,29.3005,44.0,55.089504,0,2,114.9327,28.685
-23.88075,-14.304,549.0,129.0,13.385125,36.785206,828.41125,12.5065,4.0,103.324486,0,0,94.1827,32.735
1.6945,6.569208,1375.0,197.0,7.578146,24.001032,862.51074,33.26875,46.0,46.795883,0,0,112.5327,28.185
-29.32625,-21.062458,197.0,59.0,14.1295,29.971893,1278.6799,17.81625,1.0,115.88362,0,4,99.0327,47.185
-23.85425,-15.763583,378.0,109.0,13.073438,26.671638,1353.2852,25.162,3.0,111.29247,0,0,117.0327,42.985
-30.6595,-21.494583,400.0,111.0,14.373729,27.618418,1405.7445,21.3845,3.0,113.07393,0,3,108.6327,49.985
-31.14775,-21.543917,416.0,113.0,14.926375,29.061407,1361.0829,20.21375,3.0,110.01581,0,4,109.5327,49.985
-25.61725,-18.302208,248.0,75.0,12.78227,28.58609,1243.3586,19.09775,1.0,121.64021,0,0,100.3327,47.885000000000005
9.848249,17.890541,968.0,283.0,11.932564,38.210487,589.6517,41.07675,2.0,132.02242,0,2,84.0827,25.385
-13.66875,-7.5342503,802.0,119.0,9.0425625,32.89042,711.608,13.82425,18.0,46.230362,0,1,77.5827,31.685
-15.6625,-5.0866666,37.0,9.0,16.883709,33.05977,1283.5382,35.407753,0.0,79.15536,0,4,80.3827,39.785
-27.262,-19.487417,260.0,82.0,13.420354,29.02765,1278.7384,18.971,1.0,123.031845,0,1,99.8827,49.035
-18.683,-9.78825,71.0,21.0,14.667666,31.726906,1183.9276,27.548,1.0,92.7718,0,4,97.2327,41.885000000000005
-15.75175,-6.252875,334.0,89.0,14.457292,45.240536,654.01135,16.20475,3.0,100.570786,0,2,88.2827,28.485
-6.5635,0.33783332,959.0,188.0,10.869583,41.7852,569.6117,19.4495,6.0,86.61375,0,4,95.3827,29.285
2.28725,7.14225,1418.0,208.0,7.786646,24.980015,847.8501,33.45875,47.0,45.881645,0,4,112.4827,27.235
-17.9865,-10.83825,48.0,18.0,11.864271,25.099873,1318.3892,29.28175,0.0,117.8597,0,1,98.3827,43.335
-24.3655,-15.5235,194.0,54.0,14.033646,37.994236,864.67664,12.57075,1.0,115.32946,0,1,92.3327,35.985
-17.435501,-8.401292,80.0,23.0,14.241834,29.236956,1276.3165,31.27625,0.0,106.741325,0,3,103.9327,40.885000000000005
-14.7935,-6.165292,495.0,162.0,12.691979,29.064215,1172.8114,28.87525,2.0,127.6756,0,3,117.1827,40.785
-25.7465,-17.0935,337.0,98.0,14.580292,31.306486,1237.1084,20.82625,2.0,114.95352,0,3,102.8827,48.235
2.7765,7.8915415,1797.0,316.0,8.367063,30.200823,695.06964,30.48125,45.0,61.121937,0,3,117.5827,26.985
-4.17075,1.3442084,1228.0,206.0,8.443687,27.926865,798.65424,26.064249,21.0,62.378365,0,1,111.0327,31.235
-22.51625,-15.4921665,117.0,37.0,12.337979,25.289999,1403.9197,26.26975,1.0,123.22589,0,0,107.6327,45.485
-2.59075,3.3869169,985.0,175.0,9.734146,29.930729,848.1777,29.9315,12.0,66.3277,0,2,110.5327,32.385000000000005
1.71775,6.02925,1009.0,230.0,7.415792,26.216255,763.37756,30.00475,7.0,89.02065,0,3,106.0827,31.835
-18.855999,-11.230917,48.0,18.0,12.154062,24.372957,1398.2031,31.011,0.0,121.80461,0,2,99.7827,43.535
-1.19675,4.630625,984.0,181.0,8.891188,27.42099,883.1202,31.228,17.0,61.315716,0,2,112.6327,31.535
-24.9355,-16.649084,328.0,98.0,14.060479,30.750092,1221.8215,20.7895,2.0,118.77958,0,3,102.3327,48.485
-1.377,4.3762918,1106.0,197.0,8.777562,27.05054,894.5983,31.07175,20.0,58.10472,0,3,113.9327,31.535
-25.03625,-16.797459,246.0,71.0,13.843562,26.297688,1473.5609,27.605501,2.0,112.33917,0,0,116.1827,44.785
-27.70075,-19.341791,271.0,76.0,14.453334,27.299671,1487.5226,25.2425,1.0,117.57216,0,3,111.4327,47.585
-18.60575,-10.307167,471.0,131.0,12.649813,29.009174,1169.0182,25.0005,3.0,103.533295,0,1,114.8827,39.935
-17.5985,-9.905292,382.0,95.0,12.376729,37.239765,792.4399,15.63675,2.0,108.49135,0,0,88.9827,31.135
8.4745,16.723207,1045.0,320.0,12.435458,39.864906,602.2354,39.6685,4.0,134.90836,0,2,82.5827,26.485
-29.40625,-20.36029,262.0,84.0,14.869104,27.248512,1518.3077,25.16225,2.0,121.42504,0,1,108.0827,47.535
-18.9725,-8.942333,133.0,32.0,15.452667,36.458298,991.9877,23.412,1.0,97.50448,0,1,96.8827,37.485
-21.923,-13.906,104.0,34.0,12.893833,25.865263,1392.2012,27.927,0.0,123.14124,0,0,109.4827,44.585
-2.2295454,2.6155305,933.0,228.0,7.3140154,23.262735,911.34607,29.211363,20.0,81.92221,0,0,120.4827,34.085
-15.126,-8.056833,767.0,154.0,10.329,38.02669,628.061,12.0365,9.0,81.10753,0,4,96.6327,29.185
-19.448,-9.705459,629.0,145.0,13.40325,42.845497,656.4218,11.83475,3.0,97.64677,0,2,99.6827,30.085
10.273,18.078375,1012.0,310.0,11.783459,37.163292,600.02246,41.98025,2.0,136.86862,0,1,83.8827,25.035
-17.829,-8.321792,400.0,110.0,14.053708,31.282948,1151.6342,27.0955,3.0,104.04463,0,4,113.4827,39.535
-28.34675,-18.94625,296.0,97.0,14.473125,26.698996,1487.1864,25.86175,1.0,127.53509,0,2,114.3827,49.285
-28.5995,-19.159792,95.0,32.0,15.517042,37.080193,968.2478,13.24775,0.0,124.19202,0,1,85.0327,36.235
-18.17525,-9.312917,441.0,120.0,13.324062,31.079432,1097.1008,24.69575,2.0,108.30709,0,4,112.9327,39.235
-10.5745,-3.4415,520.0,107.0,10.950334,29.548578,966.80817,26.48425,2.0,89.02482,0,4,110.1327,35.885000000000005
-11.38525,-3.0294166,566.0,197.0,11.782042,28.458523,1124.2632,30.015501,4.0,134.41664,0,2,117.6327,39.685
-11.8602495,-3.6878748,500.0,114.0,12.670604,31.172682,1041.6295,28.78625,3.0,94.97951,0,0,110.8827,36.535
1.1455,6.1293335,1521.0,230.0,8.060208,26.01263,836.3314,32.13125,45.0,50.301052,0,1,114.0827,28.035
-21.4805,-13.4001665,633.0,135.0,11.202666,35.869194,733.56445,9.7515,6.0,93.16902,0,2,93.2327,30.385
-10.1845,-2.8838334,602.0,150.0,11.581417,31.186914,970.0692,26.951,5.0,94.19832,0,1,112.7827,35.985
-22.196249,-13.686958,177.0,53.0,12.49,25.281994,1350.2368,27.2065,2.0,107.957726,0,0,102.3327,45.235
-30.55525,-21.964708,318.0,88.0,13.767125,24.457388,1592.5804,25.735,2.0,116.6886,0,1,107.2327,49.235
-5.25575,1.8185415,712.0,150.0,10.928792,31.25995,894.22864,29.70525,8.0,74.37047,0,4,112.1827,34.085
0.418,4.598583,1047.0,165.0,5.9027915,19.637842,881.35815,30.47625,34.0,52.363995,0,3,120.3327,31.135
-30.171,-20.780167,323.0,98.0,15.159729,28.170605,1475.0414,23.643,3.0,116.49888,0,2,108.4827,48.085
-1.9885,4.3966665,876.0,153.0,10.449041,30.549181,898.4504,32.2155,11.0,65.21201,0,2,111.4827,33.135000000000005
-25.716,-16.608208,252.0,69.0,14.145271,38.446594,855.29913,11.076,1.0,115.72462,0,0,92.5827,35.435
-20.686,-12.672292,112.0,31.0,13.02148,26.874731,1331.674,27.7665,1.0,102.110916,0,2,104.9827,44.085
-18.387249,-10.405875,391.0,127.0,12.938604,27.096697,1334.6669,29.3625,2.0,120.89649,0,3,120.5827,44.085
-22.26675,-13.991875,642.0,147.0,12.100166,35.618843,792.32275,11.7045,6.0,98.252785,0,0,95.1327,32.085
10.585,18.758291,2495.0,685.0,10.421813,45.989063,431.0478,33.246502,3.0,114.3638,0,1,88.0327,26.535
5.58275,12.418333,2235.0,439.0,9.389626,42.700493,462.6417,27.57225,8.0,89.22209,0,0,93.6827,27.335
-15.81175,-5.4989586,61.0,17.0,16.734272,32.464733,1319.0339,35.73425,1.0,96.22429,0,3,83.3327,40.185
-19.9755,-13.172125,100.0,31.0,11.574521,24.421526,1361.3439,27.41925,1.0,119.25091,0,3,106.5827,44.235
-29.24725,-19.860708,114.0,38.0,15.330812,36.647434,978.53156,12.586,0.0,127.678474,0,1,85.7827,36.685
12.544067,16.495197,1260.0,256.0,6.2329097,33.126896,465.2615,31.359322,12.0,87.82664,0,2,120.0827,23.535
8.440499,16.629126,1365.0,417.0,12.553083,42.89673,566.22546,37.704,1.0,132.85278,0,2,83.0827,27.435
-17.65525,-7.4875,588.0,130.0,14.363542,45.653255,626.08777,13.807,3.0,91.790276,0,2,98.5327,30.485
-28.98025,-19.559166,424.0,116.0,15.272333,30.503183,1305.1611,21.08775,3.0,109.290245,0,0,110.7327,50.085
-19.1175,-9.866709,612.0,137.0,13.30325,38.571045,759.51245,15.37275,5.0,100.241776,0,3,93.7327,31.785
-16.1285,-6.3624997,381.0,98.0,14.380792,31.55118,1133.2572,29.45075,3.0,97.07571,0,4,108.5827,37.835
-21.66325,-12.9783745,127.0,33.0,13.388771,27.395166,1324.3495,27.2095,1.0,100.9779,0,0,103.8327,43.435
-5.6505,0.8410001,624.0,181.0,10.656041,28.908127,1014.35925,31.21125,8.0,101.39006,0,3,115.7827,35.435
-24.51025,-15.897708,432.0,117.0,12.41898,35.015095,862.4702,10.95725,3.0,115.81841,0,3,91.7327,32.585
-15.11225,-6.049542,140.0,36.0,15.139937,33.26636,1120.8591,30.399,1.0,89.022224,0,1,103.4827,38.185
10.748,19.487917,1393.0,354.0,11.846271,43.25588,455.69437,38.1345,2.0,111.95542,0,4,87.5327,24.235
-25.254,-16.49,468.0,112.0,12.652813,35.152073,848.4251,10.7405,3.0,104.097855,0,1,94.8327,33.885000000000005
-17.56475,-9.140041,38.0,14.0,13.467979,27.037077,1350.9281,32.24825,0.0,110.61481,0,1,100.4827,42.435
-20.92875,-12.310875,159.0,23.0,14.103541,43.572823,708.45123,11.439,1.0,54.8598,0,1,85.0827,30.235
-22.21,-13.085375,91.0,28.0,12.839,24.229671,1460.2511,30.77875,1.0,108.663765,0,4,102.1327,43.835
-8.64925,-1.3342085,483.0,163.0,10.869354,27.186468,1111.9769,31.3315,4.0,128.41673,0,0,116.7327,37.685
-18.62075,-10.291709,216.0,47.0,13.355083,42.175167,699.3092,13.045,5.0,73.99116,0,3,87.4827,30.085
-13.54025,-5.1499166,34.0,8.0,15.3237915,36.005573,1033.2233,29.01925,0.0,71.08034,0,3,80.6827,36.335
-26.0635,-17.830416,266.0,76.0,13.071208,35.137894,909.06915,11.13625,1.0,117.21823,0,2,88.9327,33.835
10.8805,19.582083,1382.0,361.0,11.646396,43.236885,453.5896,37.81675,2.0,112.648476,0,4,87.7327,24.235
-24.63225,-17.676332,195.0,57.0,12.363417,24.187336,1484.3936,26.483,1.0,116.837776,0,3,112.2327,45.685
-22.739,-15.561334,319.0,69.0,11.317104,30.734417,945.0701,14.08325,2.0,92.84801,0,2,86.9827,43.185
-18.10875,-10.576125,100.0,30.0,11.864562,24.094517,1379.7019,31.133001,1.0,111.84488,0,3,107.5827,42.935
-17.15475,-8.051042,417.0,113.0,13.5268955,29.098703,1203.3477,29.3315,2.0,108.52626,0,2,111.1827,39.285
